"id","side","list","vote"
"90","Right","UDI",3.43
"90","Right","UMP",20.08
"90","Right","UD",8.9
"91","Left","FG",4.81
"91","Left","COM",0.27
"91","Right","FN",22.71
"91","Left","SOC",3.13
"91","Left","UG",28.34
"91","Left","DVG",0.35
"91","Right","MDM",0.5
"91","Right","UMP",17.06
"91","Right","UD",14.51
"91","Right","DLF",3.97
"91","Right","DVD",4.35
"92",NA,"EXG",0.11
"92","Left","FG",5.28
"92","Right","UMP",13.85
"92","Right","UD",30.84
"92","Right","DLF",0.25
"92","Right","DVD",4.97
"92","Right","FN",12.89
"92","Left","COM",0.44
"92","Left","SOC",16.43
"92","Left","UG",5.08
"92","Left","DVG",5.26
"92","Left","VEC",3.47
"92",NA,"DIV",0.32
"92","Right","MDM",0.42
"92","Right","UDI",0.37
"93",NA,"EXG",0.29
"93","Left","FG",15.46
"93","Right","DVD",2.05
"93","Right","FN",20.19
"93","Left","COM",0.88
"93","Left","SOC",7.68
"93","Left","UG",20.48
"93","Left","DVG",4.31
"93",NA,"DIV",0.42
"93","Right","UDI",5.38
"93","Right","UMP",9.87
"93","Right","UD",13
"94","Left","FG",16.98
"94","Left","PG",0.22
"94","Right","FN",17.21
"94","Left","SOC",7.95
"94","Left","UG",10.44
"94","Left","DVG",3.56
"94","Left","VEC",6.21
"94",NA,"DIV",0.36
"94","Right","UD",33.33
"94","Right","DLF",0.5
"94","Right","DVD",3.24
"95",NA,"EXG",0.44
"95","Left","FG",5.36
"95","Right","UD",7.95
"95","Right","DLF",1.69
"95","Right","DVD",0.95
"95","Right","FN",24.78
"95","Left","SOC",23.08
"95","Left","DVG",4.39
"95","Left","VEC",5.26
"95",NA,"DIV",0.05
"95","Right","MDM",0.15
"95","Right","UC",0.21
"95","Right","UDI",1.01
"95","Right","UMP",24.68
"ZA",NA,"EXG",0.29
"ZA","Left","PG",0.85
"ZA","Right","FN",0.37
"ZA","Left","COM",0.94
"ZA","Left","SOC",37.21
"ZA","Left","DVG",38.74
"ZA","Left","VEC",0.67
"ZA",NA,"DIV",4.6
"ZA","Right","UDI",0.25
"ZA","Right","UMP",2.75
"ZA","Right","DVD",13.34
"ZD","Left","COM",3.33
"ZD","Left","SOC",14.53
"ZD","Right","DLF",1.26
"ZD","Right","DVD",25.36
"ZD","Right","FN",2.71
"ZD","Left","UG",0.78
"ZD","Left","DVG",14.46
"ZD","Left","VEC",1.41
"ZD",NA,"DIV",3.67
"ZD","Right","MDM",7.63
"ZD","Right","UDI",3.8
"ZD","Right","UMP",11.54
"ZD","Right","UD",9.52
"ZM","Left","SOC",4
"ZM","Left","DVG",25.01
"ZM",NA,"DIV",12.44
"ZM","Right","MDM",2.28
"ZM","Right","UDI",8.93
"ZM","Right","UMP",24.82
"ZM","Right","DVD",22.09
"ZM","Right","FN",0.43
